id_company,date,id_vehicle,prev_date,next_date,duration,activity_start_date,id_onboard_computer,id_devixe,id_activity_group,id_activity,id_cost_center,id_role,id_vehicle_operator,id_structure_cr,id_workfront,id_eletronic_fence,id_implement,id_implement_type,id_workflow,post_process_type,id_package_rule,id_package_rule_structure,id_service_order,service_order_code,id_season,gps_position,altitude,direction,gps_satellites_quantity,gps_sync,signal_rtk,signal_strength_3g,signal_strength_wifi,snapshot_id,speed,productive_hectar,area_sensor,engine_on_sensor,torque_sensor,speed_avg_sensor
50115,2024-07-02 02:59:31.072 -0300,59254,2024-07-02 02:59:24.077 -0300,2024-07-02 02:59:34.506 -0300,00:00:03.434,2024-07-02 02:59:31.072 -0300,25258,null,50403,52991,984,51583,128065,1859656,580,0,0,0,1224,null,null,null,0,0,362,(-44.91973316666667.-19.323131166666666),6.925.000.000.000,1.960.101.776.123,12,true,null,67,84,115254,17,0.0000000000,0.0000000000,0.0000000000,null,14
50115,2024-07-02 02:59:30.628 -0300,58316,2024-07-02 02:59:15.606 -0300,2024-07-02 03:00:01.922 -0300,00:00:31.294,2024-07-02 02:58:30.524 -0300,25502,null,50403,52393,984,50742,141202,2244955,0,0,40151,152,709,null,null,null,0,0,362,(-44.974457.-19.417862),7.088.000.000.000,1.339.326.477.051,12,true,null,42,0,898851,11,0.0000000000,0.0000000000,0.0000000000,null,10
50115,2024-07-02 02:59:30.078 -0300,58286,2024-07-02 02:59:17.212 -0300,2024-07-02 02:59:43.755 -0300,00:00:13.677,2024-07-02 02:54:29.056 -0300,25483,null,50403,53050,984,51968,141676,2245037,581,0,0,0,1475,null,null,null,0,0,362,(-44.995700666666664.-19.245340666666667),6.990.000.000.000,2.792.017.517.090,12,true,null,73,61,691758,12,0.0000000000,0.0000000000,0.0000000000,null,12
50115,2024-07-02 02:59:29.580 -0300,58315,2024-07-02 02:59:22.566 -0300,2024-07-02 02:59:52.617 -0300,00:00:23.037,2024-07-02 02:59:29.580 -0300,25264,null,50405,52437,984,50742,115853,2244956,582,0,0,0,709,null,null,null,0,0,362,(-44.983443333333334.-19.421972),6.626.000.000.000,3.188.318.481.445,12,true,null,68,0,673366,11,0.0000000000,null,null,null,
50115,2024-07-02 02:59:29.099 -0300,58282,2024-07-02 02:58:28.570 -0300,2024-07-02 03:00:29.157 -0300,00:01:00.058,2024-07-02 02:58:28.570 -0300,25273,null,50404,52492,984,51968,127952,2244954,582,0,0,0,1475,null,null,null,0,0,362,(-44.978888833333336.-19.415165833333333),7.094.000.000.000,2.010.411.071.777,12,true,null,81,0,707560,0.017427325,0.0000000000,null,null,null,
50115,2024-07-02 02:59:28.729 -0300,58366,2024-07-02 02:59:02.534 -0300,2024-07-02 02:59:43.788 -0300,00:00:15.059,2024-07-02 02:59:28.729 -0300,290137,null,50403,52991,984,51583,128083,2244955,1316,0,0,0,1224,null,null,null,0,0,362,(-44.97445366666667.-19.417709833333333),7.067.000.000.000,1.324.671.325.684,12,true,null,86,74,384428,15,0.0000000000,0.0000000000,0.0000000000,null,0.555783988
50115,2024-07-02 02:59:28.145 -0300,58293,2024-07-02 02:59:17.602 -0300,2024-07-02 02:59:47.658 -0300,00:00:19.513,2024-07-02 02:59:17.602 -0300,25260,null,50405,53401,984,51968,141175,2245031,1316,0,40365,169,1475,null,null,null,0,0,362,(-44.98931666666667.-19.247674833333335),6.910.000.000.000,1.679.208.526.611,12,true,null,67,58,631439,13,0.0000000000,0.0000000000,0.0000000000,null,15
50115,2024-07-02 02:59:28.098 -0300,58291,2024-07-02 02:59:13.108 -0300,2024-07-02 02:59:43.069 -0300,00:00:14.971,2024-07-02 02:57:42.564 -0300,25490,null,50403,53050,984,51968,141373,2245037,581,0,0,0,1475,null,null,null,0,0,362,(-45.00410183333333.-19.2458225),6.927.000.000.000,2.800.780.639.648,12,true,null,59,58,703160,0.976773918,0.0000000000,0.0000000000,0.0000000000,null,10
50115,2024-07-02 02:59:26.079 -0300,58304,2024-07-02 02:58:26.072 -0300,2024-07-02 03:00:26.612 -0300,00:01:00.533,2024-07-02 02:20:15.039 -0300,25262,null,50405,52469,984,50742,115778,1859657,580,0,40151,152,709,null,null,62,0,0,362,(-44.92419133333333.-19.335527666666668),0.0000000000,0.0000000000,0,false,null,94,0,1027851,0,0.0000000000,null,null,null,
50115,2024-07-02 02:59:25.289 -0300,58302,2024-07-02 02:59:15.649 -0300,2024-07-02 02:59:35.639 -0300,00:00:10.35,2024-07-02 02:56:20.196 -0300,25500,null,50403,52393,984,50742,148221,1859658,580,0,40151,152,709,null,null,null,0,-1,362,(-44.920345166666664.-19.3309035),6.911.000.000.000,3.572.859.191.895,12,true,null,96,0,369769,16,0.0000000000,0.0000000000,0.0000000000,null,16
50115,2024-07-02 02:59:25.110 -0300,58377,2024-07-02 02:58:25.096 -0300,2024-07-02 03:00:25.561 -0300,00:01:00.451,2024-07-02 02:55:18.617 -0300,24836,null,50405,53391,984,50786,115590,0,787,0,0,0,749,null,null,null,0,0,362,(-44.98442983333333.-19.25319216666667),6.955.000.000.000,868.358.078.003,10,true,null,94,0,1267247,0.041745611,0.0000000000,null,null,null,
50115,2024-07-02 02:59:24.077 -0300,59254,2024-07-02 02:59:14.068 -0300,2024-07-02 02:59:31.072 -0300,00:00:06.995,2024-07-02 02:59:14.068 -0300,25258,null,50405,52438,984,51583,128065,1859656,580,0,0,0,1224,null,null,null,0,0,362,(-44.91967183333333.-19.323074),6.925.000.000.000,2.361.110.534.668,12,true,null,75,84,115253,14,0.0000000000,null,null,null,
50115,2024-07-02 02:59:23.600 -0300,62451,2024-07-02 02:59:01.160 -0300,2024-07-02 02:59:54.317 -0300,00:00:30.717,2024-07-02 02:56:50.558 -0300,25551,null,50403,52393,984,50742,115830,2244955,582,0,40151,152,709,null,null,null,0,0,362,(-44.975137833333335.-19.418033333333334),7.099.000.000.000,3.175.168.457.031,12,true,null,96,0,70216,0.750170291,0.0000000000,null,null,null,
50115,2024-07-02 02:59:22.577 -0300,58327,2024-07-02 02:58:22.102 -0300,2024-07-02 03:00:23.107 -0300,00:01:00.53,2024-07-01 15:15:05.217 -0300,25649,null,50404,52467,1225,53495,115863,0,1180,0,0,0,0,null,null,null,0,0,362,(-44.994759.-19.404224666666668),7.354.000.000.000,1.574.572.753.906,12,true,null,50,0,282984,0.024982637,0.0000000000,null,null,null,
50115,2024-07-02 02:59:22.147 -0300,58283,2024-07-02 02:58:22.152 -0300,2024-07-02 03:00:22.620 -0300,00:01:00.473,2024-07-02 02:52:20.989 -0300,25269,null,50404,53250,984,51968,133519,2245031,581,0,77185,169,1475,null,null,61,0,0,362,(-44.992805833333335.-19.249720166666666),6.904.000.000.000,866.547.088.623,12,true,null,80,0,72113,0.06288252,0.0000000000,null,null,null,
50115,2024-07-02 02:59:22.137 -0300,58369,2024-07-02 02:59:12.101 -0300,2024-07-02 02:59:32.246 -0300,00:00:10.109,2024-07-02 02:51:26.660 -0300,25267,null,50403,52991,984,50741,115721,1859658,580,0,81100,435,710,null,null,null,0,0,362,(-44.92030066666667.-19.33112),6.897.000.000.000,3.590.464.782.715,12,true,null,52,75,920376,15,0.0000000000,0.0000000000,0.0000000000,null,15
50115,2024-07-02 02:59:22.088 -0300,58392,2024-07-02 02:59:20.061 -0300,2024-07-02 03:00:22.096 -0300,00:01:00.008,2024-07-02 02:59:20.061 -0300,24840,null,50405,55645,984,50740,115504,2244904,582,39120,0,0,731,null,null,null,0,0,362,(-44.986787.-19.252284833333334),6.846.000.000.000,1.584.647.674.561,10,true,null,97,0,1243239,33,0.0000000000,null,null,null,
50115,2024-07-02 02:59:21.608 -0300,58314,2024-07-02 02:58:21.090 -0300,2024-07-02 03:00:22.071 -0300,00:01:00.463,2024-07-02 02:54:19.570 -0300,25555,null,50403,52393,984,50742,115787,1859656,580,0,0,0,709,null,null,null,0,-1,362,(-44.923564666666664.-19.326018333333334),6.927.000.000.000,3.575.318.298.340,12,true,null,76,0,89558,14,0.0000000000,null,null,null,
50115,2024-07-02 02:59:21.536 -0300,58239,2024-07-02 02:58:21.521 -0300,2024-07-02 03:00:22.081 -0300,00:01:00.545,2024-07-01 23:28:16.641 -0300,25149,null,50404,52467,1149,51827,0,2828778,1203,0,0,0,0,1,364676,null,0,0,362,(-44.876628333333336.-19.225537),7.052.000.000.000,2.304.447.174.072,10,true,null,39,0,921547,20,0.0000000000,null,null,null,
50115,2024-07-02 02:59:21.088 -0300,58295,2024-07-02 02:59:07.565 -0300,2024-07-02 02:59:40.330 -0300,00:00:19.242,2024-07-02 02:54:38.628 -0300,25493,null,50403,53398,984,51968,141356,2244955,582,0,0,0,1475,null,null,61,0,0,362,(-44.9775695.-19.413254666666667),7.029.000.000.000,1.498.639.678.955,12,true,null,100,0,594149,10,0.0000000000,0.0000000000,0.0000000000,null,11
50115,2024-07-02 02:59:20.134 -0300,58371,2024-07-02 02:59:09.134 -0300,2024-07-02 02:59:32.692 -0300,00:00:12.558,2024-07-02 02:54:14.108 -0300,25717,null,50403,52433,984,50741,148356,1859656,580,0,81100,435,710,null,null,null,0,0,362,(-44.9234985.-19.3260755),6.899.000.000.000,3.531.976.013.184,12,true,null,86,0,948809,15,0.0000000000,0.0000000000,0.0000000000,null,15
50115,2024-07-02 02:59:20.061 -0300,58392,2024-07-02 02:59:10.051 -0300,2024-07-02 02:59:22.088 -0300,00:00:02.027,2024-07-02 02:59:20.061 -0300,24840,null,50405,55645,984,50740,115504,2244904,582,39120,0,0,731,null,null,null,0,0,362,(-44.986812.-19.252229333333332),6.868.000.000.000,1.531.259.613.037,10,true,null,97,0,1243238,33,0.0000000000,0.0000000000,0.0000000000,null,33
50115,2024-07-02 02:59:19.763 -0300,59248,2024-07-02 02:58:54.763 -0300,2024-07-02 02:59:45.742 -0300,00:00:25.979,2024-07-02 02:59:19.763 -0300,290136,null,50405,53232,984,50742,115820,2245031,581,0,40151,152,709,null,null,null,0,-1,362,(-44.9892765.-19.247511166666666),6.828.000.000.000,3.584.261.779.785,12,true,null,67,0,203215,0.220696673,0.0000000000,null,null,null,
50115,2024-07-02 02:59:19.602 -0300,58395,2024-07-02 02:58:25.593 -0300,2024-07-02 02:59:31.153 -0300,00:00:11.551,2024-07-02 02:59:19.602 -0300,25142,null,50405,55644,984,50740,115563,1859474,581,39120,0,0,731,null,null,null,0,0,362,(-44.98690066666666.-19.253493),6.872.000.000.000,1.052.370.147.705,10,true,null,100,0,79216,15,0.0000000000,null,null,null,
50115,2024-07-02 02:59:18.850 -0300,58345,2024-07-02 02:58:18.347 -0300,2024-07-02 03:00:18.883 -0300,00:01:00.033,2024-07-02 02:23:08.696 -0300,24837,null,50404,52476,984,54408,141224,1859653,580,0,0,0,0,null,null,null,0,0,362,(-44.9186155.-19.329978333333333),6.855.000.000.000,1.918.232.727.051,10,true,null,0,0,1093368,0.062113673,0.0000000000,null,null,null,
50115,2024-07-02 02:59:18.607 -0300,58342,2024-07-02 02:58:18.096 -0300,2024-07-02 03:00:19.101 -0300,00:01:00.494,2024-07-01 17:04:37.605 -0300,25714,null,0,0,1225,53490,0,0,1180,0,0,0,0,null,null,null,0,0,362,(-44.98555983333333.-19.254906666666667),6.933.000.000.000,2.521.393.432.617,12,true,null,0,0,446191,0.034489047,996.701.107.564,null,null,null,
50115,2024-07-02 02:59:18.186 -0300,58318,2024-07-02 02:59:02.409 -0300,2024-07-02 02:59:35.120 -0300,00:00:16.934,2024-07-02 02:54:55.046 -0300,25559,null,50403,52393,984,50742,153903,2244954,582,0,40151,152,709,null,null,null,0,0,362,(-44.97755433333333.-19.41324566666667),7.066.000.000.000,1.322.653.961.182,12,true,null,71,0,912052,0.904393315,0.0000000000,null,null,null,
50115,2024-07-02 02:59:17.733 -0300,58317,2024-07-02 02:58:17.652 -0300,2024-07-02 03:00:18.252 -0300,00:01:00.519,2024-07-02 02:52:15.642 -0300,290141,null,50405,52469,984,50742,141364,2244955,582,0,40151,152,709,null,null,null,0,0,362,(-44.982719333333335.-19.4165675),6.840.000.000.000,3.057.509.460.449,12,true,null,100,0,285114,0.017225511,0.0000000000,null,null,null,
50115,2024-07-02 02:59:17.602 -0300,58293,2024-07-02 02:59:00.617 -0300,2024-07-02 02:59:28.145 -0300,00:00:10.543,2024-07-02 02:59:17.602 -0300,25260,null,50405,53401,984,51968,141175,2245031,1316,0,40365,169,1475,null,null,null,0,0,362,(-44.989307.-19.247536833333335),6.903.000.000.000,1.790.136.260.986,12,true,null,67,67,631438,14,0.0000000000,0.0000000000,0.0000000000,null,0.520376028
50115,2024-07-02 02:59:17.212 -0300,58286,2024-07-02 02:59:04.200 -0300,2024-07-02 02:59:30.078 -0300,00:00:12.866,2024-07-02 02:54:29.056 -0300,25483,null,50403,53050,984,51968,141676,2245037,581,0,0,0,1475,null,null,null,0,0,362,(-44.99555866666667.-19.245361166666665),6.988.000.000.000,2.784.623.718.262,12,true,null,73,68,691757,12,0.0000000000,0.0000000000,0.0000000000,null,12
50115,2024-07-02 02:59:17.055 -0300,60608,2024-07-02 02:58:16.561 -0300,2024-07-02 03:00:17.536 -0300,00:01:00.481,2024-07-02 01:04:43.978 -0300,24846,null,50405,55534,1167,52051,141691,2828778,1045,0,0,0,1526,null,null,null,0,0,362,(-44.8725875.-19.230655833333334),7.253.000.000.000,1.432.539.672.852,10,true,null,55,0,882634,0.015433333,0.0000000000,null,null,null,
50115,2024-07-02 02:59:16.558 -0300,58388,2024-07-02 02:58:16.159 -0300,2024-07-02 03:00:17.072 -0300,00:01:00.514,2024-07-02 02:49:12.622 -0300,25719,null,50403,52431,984,50740,115516,2244904,582,84293,0,0,731,null,null,null,0,0,362,(-44.9713745.-19.308203833333334),6.489.000.000.000,1.618.242.950.439,12,true,null,67,0,321985,10,0.0000000000,null,null,null,
50115,2024-07-02 02:59:15.649 -0300,58302,2024-07-02 02:59:05.157 -0300,2024-07-02 02:59:25.289 -0300,00:00:09.64,2024-07-02 02:56:20.196 -0300,25500,null,50403,52393,984,50742,148221,1859658,580,0,40151,152,709,null,null,null,0,-1,362,(-44.920337333333336.-19.3310465),6.912.000.000.000,3.576.103.515.625,12,true,null,96,0,369768,19,0.0000000000,null,null,null,
50115,2024-07-02 02:59:15.531 -0300,58376,2024-07-02 02:58:15.040 -0300,2024-07-02 03:00:15.615 -0300,00:01:00.084,2024-07-02 02:56:08.501 -0300,24826,null,50405,53391,984,50786,115669,2245033,581,74012,0,0,749,null,null,null,0,0,362,(-44.98711466666666.-19.253538833333334),6.863.000.000.000,784.236.221.313,10,true,null,100,0,53890,0.110953391,0.0000000000,null,null,null,
50115,2024-07-02 02:59:15.318 -0300,58343,2024-07-02 02:58:14.840 -0300,2024-07-02 03:00:15.835 -0300,00:01:00.517,2024-06-28 06:31:17.935 -0300,25571,null,0,0,1225,53490,0,0,1180,0,0,0,0,null,null,null,0,0,362,(-44.985639666666664.-19.255160666666665),6.871.000.000.000,1.750.700.988.770,12,true,null,100,0,509384,0.034809742,0.0000000000,null,null,null,
50115,2024-07-02 02:59:14.540 -0300,58233,2024-07-02 02:58:14.522 -0300,2024-07-02 03:00:14.531 -0300,00:00:59.991,2024-06-30 14:53:26.953 -0300,24843,null,50404,55536,1225,53489,115811,0,0,0,0,0,0,null,null,null,0,0,362,(-44.985422666666665.-19.254892833333333),6.918.000.000.000,748.550.109.863,9,true,null,100,0,563463,0.052598942,0.0000000000,null,null,null,
50115,2024-07-02 02:59:14.217 -0300,58305,2024-07-02 02:58:14.091 -0300,2024-07-02 03:00:14.585 -0300,00:01:00.368,2024-07-02 02:19:03.528 -0300,24852,null,50405,52469,984,50742,115861,1859656,580,0,40151,152,709,null,null,null,0,0,362,(-44.92170016666667.-19.32498),6.868.000.000.000,3.444.255.676.270,10,true,null,97,0,393492,0.020155979,0.0000000000,null,null,null,
50115,2024-07-02 02:59:14.068 -0300,59254,2024-07-02 02:59:03.535 -0300,2024-07-02 02:59:24.077 -0300,00:00:10.009,2024-07-02 02:59:14.068 -0300,25258,null,50405,52438,984,51583,128065,1859656,580,0,0,0,1224,null,null,64,0,0,362,(-44.919625.-19.322966166666667),6.917.000.000.000,1.020.096.054.077,12,true,null,75,84,115252,17,0.0000000000,null,null,null,
50115,2024-07-02 02:59:13.108 -0300,58291,2024-07-02 02:58:58.616 -0300,2024-07-02 02:59:28.098 -0300,00:00:14.99,2024-07-02 02:57:42.564 -0300,25490,null,50403,53050,984,51968,141373,2245037,581,0,0,0,1475,null,null,null,0,0,362,(-45.003960666666664.-19.245844),6.921.000.000.000,2.824.592.895.508,12,true,null,59,58,703159,10,0.0000000000,0.0000000000,0.0000000000,null,10
50115,2024-07-02 02:59:13.047 -0300,59941,2024-07-02 02:58:12.552 -0300,2024-07-02 03:00:13.079 -0300,00:01:00.032,2024-07-02 02:49:10.025 -0300,25130,null,0,0,1167,51992,153884,0,1045,0,0,0,0,null,null,null,0,0,362,(-44.97635.-19.272251666666666),6.451.000.000.000,3.117.613.525.391,10,true,null,92,0,444671,13,0.0000000000,null,null,null,
50115,2024-07-02 02:59:12.594 -0300,58218,2024-07-02 02:58:12.330 -0300,2024-07-02 03:00:12.605 -0300,00:01:00.011,2024-06-27 11:37:16.275 -0300,25271,null,0,0,991,0,0,1859653,1316,0,0,0,0,null,null,null,0,0,362,(-44.918640833333335.-19.3299115),6.859.000.000.000,1.656.380.920.410,12,true,null,0,0,260504,0.006173333,0.0000000000,null,null,null,
50115,2024-07-02 02:59:12.361 -0300,58398,2024-07-02 02:58:11.869 -0300,2024-07-02 03:00:12.947 -0300,00:01:00.586,2024-07-02 02:33:03.557 -0300,24829,null,50405,55645,984,50740,115599,1859970,581,39120,0,0,731,null,null,null,0,0,362,(-44.9870695.-19.253355666666668),6.858.000.000.000,1.276.587.829.590,10,true,null,100,0,62305,0.001831762,0.0000000000,null,null,null,
50115,2024-07-02 02:59:12.101 -0300,58369,2024-07-02 02:59:02.350 -0300,2024-07-02 02:59:22.137 -0300,00:00:10.036,2024-07-02 02:51:26.660 -0300,25267,null,50403,52991,984,50741,115721,1859658,580,0,81100,435,710,null,null,null,0,0,362,(-44.920295833333334.-19.3312545),6.900.000.000.000,3.566.004.638.672,12,true,null,52,69,920375,15,0.0000000000,0.0000000000,0.0000000000,null,15
50115,2024-07-02 02:59:11.589 -0300,58351,2024-07-02 02:58:26.098 -0300,2024-07-02 02:59:48.585 -0300,00:00:36.996,2024-07-02 00:02:06.502 -0300,25259,null,50403,59074,1225,53490,115752,2244967,1180,0,0,0,0,null,null,null,0,0,362,(-44.98657083333333.-19.405967666666665),7.241.000.000.000,1.273.703.613.281,12,true,null,100,0,941961,26,65.549.332.041,null,null,null,
50115,2024-07-02 02:59:11.545 -0300,58199,2024-07-02 02:58:11.550 -0300,2024-07-02 03:00:11.547 -0300,00:01:00.002,2024-07-02 02:28:00.086 -0300,24832,null,50405,55534,1167,51992,153905,0,1045,0,0,0,1499,null,null,null,0,0,362,(-44.986747666666666.-19.253857833333335),0.0000000000,0.0000000000,0,false,null,80,0,511350,0,0.0000000000,null,null,null,
50115,2024-07-02 02:59:11.045 -0300,62450,2024-07-02 02:58:49.525 -0300,2024-07-02 02:59:39.585 -0300,00:00:28.54,2024-07-02 02:58:49.525 -0300,25141,null,50405,52437,984,50742,115773,1860162,581,0,40151,152,709,null,null,null,0,0,362,(-44.98383466666667.-19.2468275),7.018.000.000.000,72.766.342.163,10,true,null,49,0,72279,0.852513671,0.0000000000,null,null,null,
50115,2024-07-02 02:59:10.806 -0300,58211,2024-07-02 02:58:10.305 -0300,2024-07-02 03:00:10.766 -0300,00:00:59.96,2024-07-02 02:48:07.916 -0300,25148,null,50405,55534,1167,52121,148325,0,1045,0,0,0,1611,null,null,null,0,0,362,(-44.98318966666667.-19.253079833333334),7.177.000.000.000,2.343.054.962.158,10,true,null,34,0,661963,0.035496667,0.0000000000,null,null,null,
50115,2024-07-02 02:59:10.051 -0300,58392,2024-07-02 02:58:34.202 -0300,2024-07-02 02:59:20.061 -0300,00:00:10.01,2024-07-02 02:59:10.051 -0300,24840,null,0,0,984,50740,115504,2244904,582,0,0,0,0,null,null,null,0,0,362,(-44.98671266666667.-19.251995666666666),6.894.000.000.000,2.541.316.986.084,10,true,null,97,0,1243237,31,0.0000000000,null,null,null,
50115,2024-07-02 02:59:09.602 -0300,59247,2024-07-02 02:58:55.095 -0300,2024-07-02 02:59:25.094 -0300,00:00:15.492,2024-07-02 02:57:24.567 -0300,25556,null,50403,52393,984,50742,153865,2245037,581,0,40151,152,709,null,null,null,0,0,362,(-45.003933333333336.-19.245899166666668),6.855.000.000.000,2.768.379.821.777,12,true,null,75,0,448739,0.975107789,0.0000000000,0.0000000000,0.0000000000,null,10
50115,2024-07-02 02:59:09.134 -0300,58371,2024-07-02 02:58:57.383 -0300,2024-07-02 02:59:20.134 -0300,00:00:11,2024-07-02 02:54:14.108 -0300,25717,null,50403,52433,984,50741,148356,1859656,580,0,81100,435,710,null,null,null,0,0,362,(-44.92348466666667.-19.326223333333335),6.893.000.000.000,3.565.682.373.047,12,true,null,86,0,948808,15,0.0000000000,0.0000000000,0.0000000000,null,15
50115,2024-07-02 02:59:09.033 -0300,58386,2024-07-02 02:58:09.016 -0300,2024-07-02 03:00:09.545 -0300,00:01:00.512,2024-06-27 13:17:05.916 -0300,24827,null,0,0,984,50740,0,1859648,581,41694,0,0,0,null,null,null,0,0,362,(-44.985446333333336.-19.25436),6.888.000.000.000,1.847.949.981.689,10,true,null,86,0,647087,0.052620992,0.0000000000,null,null,null,
50115,2024-07-02 02:59:07.565 -0300,58295,2024-07-02 02:58:51.069 -0300,2024-07-02 02:59:21.088 -0300,00:00:13.523,2024-07-02 02:54:38.628 -0300,25493,null,50403,53398,984,51968,141356,2244955,582,0,0,0,1475,null,null,61,0,0,362,(-44.977660166666666.-19.413149833333332),7.041.000.000.000,1.437.077.941.895,12,true,null,99,0,594148,10,0.0000000000,0.0000000000,0.0000000000,null,0.934812586
50115,2024-07-02 02:59:07.526 -0300,58296,2024-07-02 02:58:07.505 -0300,2024-07-02 03:00:07.516 -0300,00:00:59.99,2024-07-02 02:05:50.062 -0300,25554,null,50404,53250,984,51968,141344,2244955,582,0,0,0,1475,null,null,61,0,0,362,(-44.98180266666667.-19.409595),7.154.000.000.000,3.346.302.185.059,12,true,null,0,0,828647,0.016462222,0.0000000000,null,null,null,
50115,2024-07-02 02:59:07.108 -0300,58284,2024-07-02 02:58:06.575 -0300,2024-07-02 03:00:07.138 -0300,00:01:00.03,2024-07-01 23:16:00.567 -0300,25272,null,0,0,984,50784,0,1859648,580,0,77189,169,0,null,null,null,0,0,362,(-44.918215833333335.-19.329455166666666),6.876.000.000.000,2.075.928.955.078,12,true,null,47,0,567337,0.019908991,0.0000000000,null,null,null,
50115,2024-07-02 02:59:06.987 -0300,58399,2024-07-02 02:58:06.619 -0300,2024-07-02 03:00:07.097 -0300,00:01:00.11,2024-07-02 02:36:58.583 -0300,25574,null,0,0,984,50740,115612,1859653,580,44800,0,0,0,null,null,null,0,0,362,(-44.9309145.-19.3460455),7.108.000.000.000,97.197.723.389,12,true,null,60,0,1247272,12,0.0000000000,null,null,null,
50115,2024-07-02 02:59:06.664 -0300,59945,2024-07-02 02:58:06.245 -0300,2024-07-02 03:00:07.088 -0300,00:01:00.424,2024-06-26 06:47:36.172 -0300,25146,null,0,0,1167,51987,0,0,1045,0,0,0,0,null,null,null,0,0,362,(-44.956038166666666.-19.391179333333334),0.0000000000,0.0000000000,0,false,null,7,0,516142,0,0.0000000000,null,null,null,
50115,2024-07-02 02:59:06.556 -0300,61538,2024-07-02 02:58:06.093 -0300,2024-07-02 03:00:07.074 -0300,00:01:00.518,2024-07-02 02:50:02.989 -0300,25648,null,50404,52460,1225,53490,115814,1859709,1180,0,0,0,0,null,null,null,0,0,362,(-44.939549166666666.-19.325493166666668),6.438.000.000.000,997.505.493.164,12,true,null,91,0,728299,0.085874289,33.203.664.074,null,null,null,
50115,2024-07-02 02:59:06.075 -0300,58391,2024-07-02 02:58:05.601 -0300,2024-07-02 03:00:06.612 -0300,00:01:00.537,2024-07-02 02:34:57.524 -0300,25651,null,0,0,984,50740,115653,1859692,581,74012,0,0,0,null,null,null,0,0,362,(-44.987186.-19.253309666666667),6.842.000.000.000,1.168.532.562.256,12,true,null,100,0,166841,0.026049228,0.0000000000,null,null,null,
50115,2024-07-02 02:59:05.577 -0300,58292,2024-07-02 02:58:05.575 -0300,2024-07-02 03:00:05.884 -0300,00:01:00.307,2024-07-02 02:22:55.858 -0300,25261,null,50404,52476,984,51968,141173,1859656,580,0,0,0,1475,null,null,61,0,0,362,(-44.918534.-19.3305585),6.916.000.000.000,1.164.037.475.586,12,true,null,67,0,769732,0.05251585,0.0000000000,null,null,null,
50115,2024-07-02 02:59:05.527 -0300,58379,2024-07-02 02:58:05.086 -0300,2024-07-02 03:00:05.655 -0300,00:01:00.128,2024-07-02 02:45:56.495 -0300,24847,null,50405,53391,984,50786,115649,0,787,39120,0,0,749,null,null,null,0,null,362,(-44.98682083333333.-19.253254833333333),6.839.000.000.000,3.504.899.291.992,9,true,null,42,0,12499,0.019820629,0.0000000000,null,null,null,
50115,2024-07-02 02:59:05.157 -0300,58302,2024-07-02 02:58:55.240 -0300,2024-07-02 02:59:15.649 -0300,00:00:10.492,2024-07-02 02:56:20.196 -0300,25500,null,50403,52393,984,50742,148221,1859658,580,0,40151,152,709,null,null,null,0,-1,362,(-44.9203305.-19.331181333333333),6.914.000.000.000,3.542.186.889.648,12,true,null,96,0,369767,15,0.0000000000,null,null,null,
50115,2024-07-02 02:59:04.200 -0300,58286,2024-07-02 02:58:51.614 -0300,2024-07-02 02:59:17.212 -0300,00:00:13.012,2024-07-02 02:54:29.056 -0300,25483,null,50403,53050,984,51968,141676,2245037,581,0,0,0,1475,null,null,null,0,0,362,(-44.9954165.-19.245381166666668),6.992.000.000.000,2.791.040.344.238,12,true,null,73,68,691756,21,0.0000000000,0.0000000000,0.0000000000,null,12
50115,2024-07-02 02:59:03.535 -0300,59254,2024-07-02 02:58:54.112 -0300,2024-07-02 02:59:14.068 -0300,00:00:10.533,2024-07-02 02:54:09.525 -0300,25258,null,50403,52991,984,51583,128065,1859656,580,0,0,0,1224,null,null,null,0,0,362,(-44.91970216666667.-19.323034833333335),6.923.000.000.000,3.569.115.905.762,12,true,null,75,84,115251,20,0.0000000000,0.0000000000,0.0000000000,null,16
50115,2024-07-02 02:59:02.534 -0300,58366,2024-07-02 02:58:42.927 -0300,2024-07-02 02:59:28.729 -0300,00:00:26.195,2024-07-02 02:58:42.927 -0300,290137,null,50405,52438,984,51583,128083,2244955,1316,0,0,0,1224,null,null,null,0,0,362,(-44.97456233333333.-19.417613),7.077.000.000.000,1.258.444.976.807,12,true,null,96,0,384427,0.832649231,0.0000000000,null,null,null,
50115,2024-07-02 02:59:02.409 -0300,58318,2024-07-02 02:58:46.106 -0300,2024-07-02 02:59:18.186 -0300,00:00:15.777,2024-07-02 02:54:55.046 -0300,25559,null,50403,52393,984,50742,153903,2244954,582,0,40151,152,709,null,null,null,0,0,362,(-44.977644833333336.-19.413138666666665),7.062.000.000.000,1.457.927.551.270,12,true,null,71,0,912051,0.957895577,0.0000000000,null,null,null,
50115,2024-07-02 02:59:02.350 -0300,58369,2024-07-02 02:58:52.147 -0300,2024-07-02 02:59:12.101 -0300,00:00:09.751,2024-07-02 02:51:26.660 -0300,25267,null,50403,52991,984,50741,115721,1859658,580,0,81100,435,710,null,null,null,0,0,362,(-44.920286.-19.331388),6.903.000.000.000,3.570.075.378.418,12,true,null,52,68,920374,14,0.0000000000,0.0000000000,0.0000000000,null,15
